"subject","trial_num","feedback","latent_agent","latent_prob","mine_prob_win_left","mine_prob_win_right","latent_guess","block_num","chosen_mine_prob","condition","subj_choice","lr"
"965",1,0,1,0.3,0.3,0.7,0,1,0.3,1,1,0.26923
"965",2,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.5
"965",3,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.12281
"965",4,0,0,0.3,0.3,0.7,0,1,0.7,1,2,0.13178
"965",5,0,1,0.3,0.3,0.7,1,1,0.3,1,1,0.23514
"965",6,0,0,0.3,0.3,0.7,1,1,0.3,1,1,0.19999
"965",7,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.26231
"965",8,0,0,0.3,0.3,0.7,0,1,0.7,1,2,0.088244
"965",9,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.19095
"965",10,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.16033
"965",11,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.051657
"965",12,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.053495
"965",13,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.17126
"965",14,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.1487
"965",15,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.12472
"965",16,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.044812
"965",17,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.045567
"965",18,1,0,0.3,0.3,0.7,0,1,0.3,1,1,0.19755
"965",19,0,1,0.3,0.3,0.7,1,1,0.3,1,1,0.10095
"965",20,0,1,0.3,0.3,0.7,0,1,0.3,1,1,0.093366
"965",21,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.045869
"965",22,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.097056
"965",23,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.08847
"965",24,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.081279
"965",25,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.075169
"965",26,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.069914
"965",27,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.065345
"965",28,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.061337
"965",29,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.057792
"965",30,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.017731
"965",31,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.018209
"965",32,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.01863
"965",33,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.0866
"965",34,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.051759
"965",35,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.017457
"965",36,0,0,0.3,0.3,0.7,1,1,0.7,1,2,0.017772
"965",37,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.018042
"965",38,0,1,0.3,0.3,0.7,0,1,0.7,1,2,0.01827
"965",39,1,0,0.3,0.3,0.7,0,1,0.3,1,1,0.12612
"965",40,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.068023
"965",41,0,1,0.3,0.3,0.7,0,1,0.3,1,1,0.064537
"965",42,0,0,0.3,0.3,0.7,0,1,0.3,1,1,0.061302
"965",43,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.045843
"965",44,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.043834
"965",45,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.015989
"965",46,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.041332
"965",47,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.039691
"965",48,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.038176
"965",49,1,0,0.3,0.3,0.7,0,1,0.7,1,2,0.036772
"965",50,0,1,0.3,0.3,0.7,1,1,0.7,1,2,0.012554
"965",51,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.26923
"965",52,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.23514
"965",53,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.19999
"965",54,1,1,0.3,0.3,0.7,1,2,0.3,2,1,0.26923
"965",55,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.39394
"965",56,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.17126
"965",57,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.1487
"965",58,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.13093
"965",59,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.11671
"965",60,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.15642
"965",61,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.085717
"965",62,1,1,0.3,0.3,0.7,1,2,0.3,2,1,0.13367
"965",63,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.12997
"965",64,1,0,0.3,0.3,0.7,0,2,0.3,2,1,0.12261
"965",65,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.19652
"965",66,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.16424
"965",67,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.079798
"965",68,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.074547
"965",69,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.069877
"965",70,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.065711
"965",71,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.094173
"965",72,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.0547
"965",73,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.081604
"965",74,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.046772
"965",75,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.14107
"965",76,1,0,0.3,0.3,0.7,1,2,0.3,2,1,0.054875
"965",77,1,0,0.3,0.3,0.7,1,2,0.3,2,1,0.054938
"965",78,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.054475
"965",79,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.10536
"965",80,1,0,0.3,0.3,0.7,0,2,0.3,2,1,0.045866
"965",81,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.045385
"965",82,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.044712
"965",83,1,0,0.3,0.3,0.7,0,2,0.3,2,1,0.043902
"965",84,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.042995
"965",85,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.076642
"965",86,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.04502
"965",87,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.04337
"965",88,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.066104
"965",89,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.03823
"965",90,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.037063
"965",91,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.035951
"965",92,1,1,0.3,0.3,0.7,0,2,0.7,2,2,0.034891
"965",93,1,0,0.3,0.3,0.7,1,2,0.3,2,1,0.037625
"965",94,1,0,0.3,0.3,0.7,1,2,0.3,2,1,0.036942
"965",95,1,0,0.3,0.3,0.7,0,2,0.3,2,1,0.036221
"965",96,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.063849
"965",97,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.033882
"965",98,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.03292
"965",99,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.050299
"965",100,1,0,0.3,0.3,0.7,0,2,0.7,2,2,0.029896
"965",101,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.35
"965",102,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.28112
"965",103,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.22593
"965",104,1,1,0.3,0.3,0.7,1,3,0.3,3,1,0.10793
"965",105,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.16458
"965",106,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.35
"965",107,0,1,0.3,0.3,0.7,0,3,0.7,3,2,0.2232
"965",108,0,0,0.3,0.3,0.7,0,3,0.7,3,2,0.20875
"965",109,1,1,0.3,0.3,0.7,1,3,0.7,3,2,0.16518
"965",110,1,0,0.3,0.3,0.7,0,3,0.3,3,1,0.093601
"965",111,0,1,0.3,0.3,0.7,1,3,0.3,3,1,0.12806
"965",112,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.1149
"965",113,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.10396
"965",114,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.094794
"965",115,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.087029
"965",116,1,1,0.3,0.3,0.7,0,3,0.7,3,2,0.15151
"965",117,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.13668
"965",118,0,1,0.3,0.3,0.7,1,3,0.7,3,2,0.10273
"965",119,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.10857
"965",120,1,1,0.3,0.3,0.7,0,3,0.7,3,2,0.099942
"965",121,0,1,0.3,0.3,0.7,1,3,0.7,3,2,0.074929
"965",122,1,0,0.3,0.3,0.7,1,3,0.3,3,1,0.044746
"965",123,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.076213
"965",124,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.071112
"965",125,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.084114
"965",126,0,1,0.3,0.3,0.7,1,3,0.7,3,2,0.065483
"965",127,0,1,0.3,0.3,0.7,1,3,0.7,3,2,0.063995
"965",128,1,1,0.3,0.3,0.7,0,3,0.7,3,2,0.066961
"965",129,0,0,0.3,0.3,0.7,1,3,0.7,3,2,0.056818
"965",130,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.059257
"965",131,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.056646
"965",132,1,1,0.3,0.3,0.7,0,3,0.7,3,2,0.054171
"965",133,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.051843
"965",134,0,1,0.3,0.3,0.7,1,3,0.7,3,2,0.041048
"965",135,0,1,0.3,0.3,0.7,0,3,0.3,3,1,0.066621
"965",136,1,0,0.3,0.3,0.7,1,3,0.3,3,1,0.03436
"965",137,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.060126
"965",138,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.056887
"965",139,1,1,0.3,0.3,0.7,1,3,0.3,3,1,0.030297
"965",140,1,0,0.3,0.3,0.7,1,3,0.3,3,1,0.031631
"965",141,0,0,0.3,0.3,0.7,0,3,0.3,3,1,0.050104
"965",142,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.047202
"965",143,0,0,0.3,0.3,0.7,1,3,0.7,3,2,0.038002
"965",144,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.043308
"965",145,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.041794
"965",146,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.04036
"965",147,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.039003
"965",148,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.037719
"965",149,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.036505
"965",150,1,0,0.3,0.3,0.7,0,3,0.7,3,2,0.035357
"1470",1,0,1,0.3,0.3,0.7,0,1,0.3,3,1,0.35
"1470",2,0,1,0.3,0.3,0.7,1,1,0.7,3,2,0.35
"1470",3,0,0,0.3,0.3,0.7,1,1,0.3,3,1,0.28112
"1470",4,1,0,0.3,0.3,0.7,0,1,0.7,3,2,0.2232
"1470",5,1,1,0.3,0.3,0.7,0,1,0.7,3,2,0.20875
"1470",6,0,1,0.3,0.3,0.7,0,1,0.7,3,2,0.16518
"1470",7,0,0,0.3,0.3,0.7,1,1,0.3,3,1,0.22593
"1470",8,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.14943
"1470",9,0,0,0.3,0.3,0.7,1,1,0.7,3,2,0.12532
"1470",10,1,1,0.3,0.3,0.7,1,1,0.7,3,2,0.11593
"1470",11,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.10733
"1470",12,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.099141
"1470",13,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.091689
"1470",14,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.085032
"1470",15,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.079125
"1470",16,1,1,0.3,0.3,0.7,1,1,0.7,3,2,0.073888
"1470",17,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.069236
"1470",18,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.065089
"1470",19,0,0,0.3,0.3,0.7,1,1,0.7,3,2,0.039816
"1470",20,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.058504
"1470",21,0,0,0.3,0.3,0.7,1,1,0.7,3,2,0.037426
"1470",22,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.053055
"1470",23,1,1,0.3,0.3,0.7,1,1,0.7,3,2,0.050599
"1470",24,0,0,0.3,0.3,0.7,1,1,0.7,3,2,0.032713
"1470",25,0,0,0.3,0.3,0.7,1,1,0.7,3,2,0.033148
"1470",26,1,1,0.3,0.3,0.7,1,1,0.7,3,2,0.04463
"1470",27,0,0,0.3,0.3,0.7,1,1,0.7,3,2,0.031297
"1470",28,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.041293
"1470",29,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.039817
"1470",30,1,1,0.3,0.3,0.7,1,1,0.7,3,2,0.038432
"1470",31,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.037131
"1470",32,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.035908
"1470",33,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.034758
"1470",34,0,0,0.3,0.3,0.7,1,1,0.7,3,2,0.022643
"1470",35,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.032761
"1470",36,0,1,0.3,0.3,0.7,1,1,0.7,3,2,0.021817
"1470",37,0,1,0.3,0.3,0.7,1,1,0.7,3,2,0.021994
"1470",38,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.03015
"1470",39,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.029344
"1470",40,1,1,0.3,0.3,0.7,1,1,0.7,3,2,0.028578
"1470",41,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.027847
"1470",42,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.027149
"1470",43,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.026484
"1470",44,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.025848
"1470",45,0,1,0.3,0.3,0.7,1,1,0.7,3,2,0.01664
"1470",46,1,0,0.3,0.3,0.7,0,1,0.3,3,1,0.10793
"1470",47,1,0,0.3,0.3,0.7,1,1,0.7,3,2,0.024736
"1470",48,0,1,0.3,0.3,0.7,1,1,0.7,3,2,0.016201
"1470",49,0,1,0.3,0.3,0.7,1,1,0.7,3,2,0.016333
"1470",50,1,0,0.3,0.3,0.7,1,1,0.3,3,1,0.11852
"1470",51,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.5
"1470",52,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.33333
"1470",53,1,1,0.3,0.3,0.7,0,2,0.3,2,1,0.07
"1470",54,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.23364
"1470",55,0,0,0.3,0.3,0.7,0,2,0.3,2,1,0.18939
"1470",56,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.26923
"1470",57,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.23514
"1470",58,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.31894
"1470",59,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.12908
"1470",60,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.21417
"1470",61,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.089084
"1470",62,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.086184
"1470",63,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.082556
"1470",64,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.078641
"1470",65,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.0747
"1470",66,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.070881
"1470",67,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.11096
"1470",68,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.057704
"1470",69,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.055472
"1470",70,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.089465
"1470",71,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.047063
"1470",72,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.045601
"1470",73,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.044168
"1470",74,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.071834
"1470",75,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.06702
"1470",76,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.035198
"1470",77,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.034431
"1470",78,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.033665
"1470",79,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.032906
"1470",80,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.032157
"1470",81,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.031424
"1470",82,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.051604
"1470",83,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.02857
"1470",84,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.027997
"1470",85,0,0,0.3,0.3,0.7,1,2,0.7,2,2,0.046409
"1470",86,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.025707
"1470",87,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.025248
"1470",88,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.024796
"1470",89,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.024352
"1470",90,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.023916
"1470",91,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.023489
"1470",92,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.023071
"1470",93,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.022662
"1470",94,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.036642
"1470",95,0,0,0.3,0.3,0.7,0,2,0.7,2,2,0.035347
"1470",96,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.020142
"1470",97,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.019845
"1470",98,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.019553
"1470",99,1,1,0.3,0.3,0.7,1,2,0.7,2,2,0.019266
"1470",100,1,0,0.3,0.3,0.7,1,2,0.7,2,2,0.018983
"1470",101,0,0,0.3,0.7,0.3,0,3,0.7,1,1,0.26923
"1470",102,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.39394
"1470",103,0,0,0.3,0.7,0.3,0,3,0.7,1,1,0.13367
"1470",104,0,1,0.3,0.7,0.3,1,3,0.7,1,1,0.12997
"1470",105,0,0,0.3,0.7,0.3,1,3,0.7,1,1,0.12261
"1470",106,1,0,0.3,0.7,0.3,1,3,0.7,1,1,0.19652
"1470",107,0,1,0.3,0.7,0.3,1,3,0.3,1,2,0.26923
"1470",108,1,0,0.3,0.7,0.3,0,3,0.3,1,2,0.39394
"1470",109,0,1,0.3,0.7,0.3,1,3,0.3,1,2,0.13367
"1470",110,0,1,0.3,0.7,0.3,1,3,0.3,1,2,0.12997
"1470",111,0,0,0.3,0.7,0.3,1,3,0.3,1,2,0.12261
"1470",112,0,1,0.3,0.7,0.3,1,3,0.3,1,2,0.11408
"1470",113,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.16424
"1470",114,0,0,0.3,0.7,0.3,1,3,0.7,1,1,0.067948
"1470",115,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.1321
"1470",116,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.11668
"1470",117,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.10449
"1470",118,0,0,0.3,0.7,0.3,1,3,0.7,1,1,0.039067
"1470",119,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.091048
"1470",120,0,0,0.3,0.7,0.3,0,3,0.7,1,1,0.034283
"1470",121,0,1,0.3,0.7,0.3,0,3,0.7,1,1,0.034667
"1470",122,0,0,0.3,0.7,0.3,0,3,0.7,1,1,0.034853
"1470",123,1,0,0.3,0.7,0.3,1,3,0.7,1,1,0.075355
"1470",124,0,0,0.3,0.7,0.3,1,3,0.7,1,1,0.031066
"1470",125,0,1,0.3,0.7,0.3,1,3,0.7,1,1,0.031109
"1470",126,0,0,0.3,0.7,0.3,1,3,0.7,1,1,0.031046
"1470",127,0,1,0.3,0.7,0.3,0,3,0.7,1,1,0.030894
"1470",128,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.062012
"1470",129,0,1,0.3,0.7,0.3,0,3,0.7,1,1,0.027944
"1470",130,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.056804
"1470",131,0,1,0.3,0.7,0.3,1,3,0.7,1,1,0.025504
"1470",132,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.052414
"1470",133,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.049803
"1470",134,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.047441
"1470",135,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.045292
"1470",136,0,1,0.3,0.7,0.3,0,3,0.7,1,1,0.018839
"1470",137,0,1,0.3,0.7,0.3,1,3,0.7,1,1,0.018884
"1470",138,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.04174
"1470",139,0,1,0.3,0.7,0.3,1,3,0.7,1,1,0.017723
"1470",140,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.03937
"1470",141,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.037879
"1470",142,0,0,0.3,0.7,0.3,0,3,0.7,1,1,0.015739
"1470",143,1,0,0.3,0.7,0.3,1,3,0.7,1,1,0.035931
"1470",144,0,1,0.3,0.7,0.3,0,3,0.7,1,1,0.01492
"1470",145,0,0,0.3,0.7,0.3,0,3,0.7,1,1,0.014959
"1470",146,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.033671
"1470",147,1,0,0.3,0.7,0.3,0,3,0.7,1,1,0.032574
"1470",148,0,0,0.3,0.7,0.3,1,3,0.7,1,1,0.013515
"1470",149,0,1,0.3,0.7,0.3,1,3,0.7,1,1,0.01355
"1470",150,0,0,0.3,0.7,0.3,1,3,0.7,1,1,0.013573
"5436",1,1,0,0.3,0.7,0.3,1,1,0.3,2,2,0.26923
"5436",2,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.26923
"5436",3,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.39394
"5436",4,0,0,0.3,0.7,0.3,0,1,0.3,2,2,0.39394
"5436",5,1,1,0.3,0.7,0.3,1,1,0.3,2,2,0.13367
"5436",6,0,0,0.3,0.7,0.3,0,1,0.3,2,2,0.24929
"5436",7,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.13367
"5436",8,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.12997
"5436",9,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.12261
"5436",10,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.19652
"5436",11,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.16424
"5436",12,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.14107
"5436",13,0,0,0.3,0.7,0.3,0,1,0.3,2,2,0.19954
"5436",14,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.054875
"5436",15,1,1,0.3,0.7,0.3,1,1,0.7,2,1,0.054938
"5436",16,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.054475
"5436",17,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.05363
"5436",18,1,1,0.3,0.7,0.3,1,1,0.7,2,1,0.052521
"5436",19,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.051239
"5436",20,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.049853
"5436",21,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.048415
"5436",22,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.046959
"5436",23,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.045513
"5436",24,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.07501
"5436",25,1,1,0.3,0.7,0.3,1,1,0.7,2,1,0.03969
"5436",26,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.038668
"5436",27,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.064614
"5436",28,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.060693
"5436",29,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.031532
"5436",30,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.030952
"5436",31,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.030366
"5436",32,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.029779
"5436",33,1,1,0.3,0.7,0.3,1,1,0.7,2,1,0.029195
"5436",34,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.028617
"5436",35,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.028046
"5436",36,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.027486
"5436",37,1,1,0.3,0.7,0.3,1,1,0.7,2,1,0.026936
"5436",38,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.026399
"5436",39,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.025874
"5436",40,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.025362
"5436",41,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.024864
"5436",42,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.024379
"5436",43,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.038958
"5436",44,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.022657
"5436",45,1,1,0.3,0.7,0.3,0,1,0.7,2,1,0.022259
"5436",46,0,0,0.3,0.7,0.3,0,1,0.7,2,1,0.035868
"5436",47,1,0,0.3,0.7,0.3,1,1,0.7,2,1,0.020811
"5436",48,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.020479
"5436",49,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.020154
"5436",50,1,0,0.3,0.7,0.3,0,1,0.7,2,1,0.019836
"5436",51,0,1,0.3,0.7,0.3,0,2,0.7,3,1,0.35
"5436",52,0,0,0.3,0.7,0.3,0,2,0.7,3,1,0.28112
"5436",53,1,1,0.3,0.7,0.3,1,2,0.7,3,1,0.15079
"5436",54,0,1,0.3,0.7,0.3,0,2,0.7,3,1,0.18899
"5436",55,0,0,0.3,0.7,0.3,0,2,0.3,3,2,0.35
"5436",56,0,0,0.3,0.7,0.3,0,2,0.3,3,2,0.28112
"5436",57,0,0,0.3,0.7,0.3,0,2,0.3,3,2,0.22593
"5436",58,1,1,0.3,0.7,0.3,1,2,0.3,3,2,0.10793
"5436",59,1,1,0.3,0.7,0.3,1,2,0.3,3,2,0.11852
"5436",60,0,0,0.3,0.7,0.3,0,2,0.3,3,2,0.14279
"5436",61,0,0,0.3,0.7,0.3,0,2,0.3,3,2,0.12727
