"subject","trial_num","feedback","latent_agent","latent_prob","mine_prob_win_left","mine_prob_win_right","latent_guess","block_num","condition","subj_choice","lr"
"587",1,1,0,0.3,0.3,0.7,1,1,2,2,0.33799
"587",2,1,1,0.3,0.3,0.7,1,1,2,2,0.27513
"587",3,1,0,0.3,0.3,0.7,0,1,2,2,0.22281
"587",4,1,0,0.3,0.3,0.7,0,1,2,2,0.18513
"587",5,1,1,0.3,0.3,0.7,0,1,2,2,0.15767
"587",6,1,0,0.3,0.3,0.7,0,1,2,2,0.13702
"587",7,0,0,0.3,0.3,0.7,0,1,2,2,0.15363
"587",8,1,1,0.3,0.3,0.7,0,1,2,2,0.10102
"587",9,1,1,0.3,0.3,0.7,0,1,2,2,0.092465
"587",10,1,1,0.3,0.3,0.7,0,1,2,2,0.085155
"587",11,1,1,0.3,0.3,0.7,0,1,2,2,0.078856
"587",12,1,0,0.3,0.3,0.7,0,1,2,2,0.073384
"587",13,1,0,0.3,0.3,0.7,0,1,2,2,0.068594
"587",14,1,1,0.3,0.3,0.7,0,1,2,2,0.064372
"587",15,1,1,0.3,0.3,0.7,0,1,2,2,0.060624
"587",16,1,0,0.3,0.3,0.7,0,1,2,2,0.057278
"587",17,1,1,0.3,0.3,0.7,0,1,2,2,0.054273
"587",18,1,0,0.3,0.3,0.7,0,1,2,2,0.051562
"587",19,1,0,0.3,0.3,0.7,0,1,2,2,0.049103
"587",20,1,0,0.3,0.3,0.7,0,1,2,2,0.046864
"587",21,1,0,0.3,0.3,0.7,0,1,2,2,0.044817
"587",22,1,1,0.3,0.3,0.7,0,1,2,2,0.042939
"587",23,1,1,0.3,0.3,0.7,0,1,2,2,0.041209
"587",24,1,0,0.3,0.3,0.7,0,1,2,2,0.039612
"587",25,0,0,0.3,0.3,0.7,0,1,2,2,0.0481
"587",26,0,0,0.3,0.3,0.7,0,1,2,2,0.045893
"587",27,0,0,0.3,0.3,0.7,0,1,2,2,0.043879
"587",28,1,0,0.3,0.3,0.7,1,1,2,1,0.33799
"587",29,0,0,0.3,0.3,0.7,0,1,2,1,0.3737
"587",30,1,0,0.3,0.3,0.7,0,1,2,2,0.032309
"587",31,1,0,0.3,0.3,0.7,0,1,2,2,0.031357
"587",32,1,0,0.3,0.3,0.7,0,1,2,2,0.030457
"587",33,1,0,0.3,0.3,0.7,0,1,2,2,0.029605
"587",34,1,1,0.3,0.3,0.7,0,1,2,2,0.028798
"587",35,1,0,0.3,0.3,0.7,0,1,2,2,0.028031
"587",36,1,1,0.3,0.3,0.7,0,1,2,2,0.027303
"587",37,1,1,0.3,0.3,0.7,0,1,2,2,0.026611
"587",38,1,1,0.3,0.3,0.7,0,1,2,2,0.025951
"587",39,1,0,0.3,0.3,0.7,0,1,2,2,0.025323
"587",40,1,0,0.3,0.3,0.7,0,1,2,2,0.024723
"587",41,1,0,0.3,0.3,0.7,0,1,2,2,0.02415
"587",42,1,0,0.3,0.3,0.7,0,1,2,2,0.023602
"587",43,1,0,0.3,0.3,0.7,0,1,2,2,0.023078
"587",44,1,0,0.3,0.3,0.7,0,1,2,2,0.022576
"587",45,1,0,0.3,0.3,0.7,0,1,2,2,0.022095
"587",46,1,0,0.3,0.3,0.7,0,1,2,2,0.021634
"587",47,1,0,0.3,0.3,0.7,0,1,2,2,0.021191
"587",48,1,0,0.3,0.3,0.7,0,1,2,2,0.020765
"587",49,1,0,0.3,0.3,0.7,0,1,2,2,0.020356
"587",50,0,0,0.3,0.3,0.7,0,1,2,2,0.025409
"587",51,1,0,0.3,0.3,0.7,1,2,1,1,0.5
"587",52,0,0,0.3,0.3,0.7,1,2,1,1,0.17018
"587",53,0,1,0.3,0.3,0.7,1,2,1,1,0.17426
"587",54,1,0,0.3,0.3,0.7,0,2,1,2,0.5
"587",55,1,0,0.3,0.3,0.7,0,2,1,2,0.33333
"587",56,0,1,0.3,0.3,0.7,0,2,1,2,0.10254
"587",57,1,0,0.3,0.3,0.7,0,2,1,2,0.22675
"587",58,0,0,0.3,0.3,0.7,0,2,1,2,0.08291
"587",59,1,0,0.3,0.3,0.7,0,2,1,2,0.17069
"587",60,1,0,0.3,0.3,0.7,0,2,1,2,0.1458
"587",61,0,1,0.3,0.3,0.7,0,2,1,2,0.055498
"587",62,0,0,0.3,0.3,0.7,0,2,1,2,0.059115
"587",63,1,0,0.3,0.3,0.7,0,2,1,2,0.11383
"587",64,1,0,0.3,0.3,0.7,0,2,1,2,0.10219
"587",65,0,1,0.3,0.3,0.7,0,2,1,2,0.044339
"587",66,0,1,0.3,0.3,0.7,0,2,1,2,0.045702
"587",67,0,0,0.3,0.3,0.7,0,2,1,2,0.046364
"587",68,1,0,0.3,0.3,0.7,0,2,1,2,0.081141
"587",69,0,1,0.3,0.3,0.7,1,2,1,1,0.16247
"587",70,0,0,0.3,0.3,0.7,1,2,1,1,0.14688
"587",71,0,1,0.3,0.3,0.7,1,2,1,1,0.13197
"587",72,0,0,0.3,0.3,0.7,1,2,1,1,0.11891
"587",73,1,0,0.3,0.3,0.7,0,2,1,1,0.14366
"587",74,0,0,0.3,0.3,0.7,0,2,1,1,0.090423
"587",75,0,0,0.3,0.3,0.7,0,2,1,1,0.084184
"587",76,0,0,0.3,0.3,0.7,0,2,1,1,0.078562
"587",77,0,1,0.3,0.3,0.7,1,2,1,2,0.041425
"587",78,1,0,0.3,0.3,0.7,0,2,1,2,0.072066
"587",79,0,0,0.3,0.3,0.7,1,2,1,2,0.037427
"587",80,1,0,0.3,0.3,0.7,0,2,1,2,0.064796
"587",81,0,0,0.3,0.3,0.7,1,2,1,2,0.034126
"587",82,1,0,0.3,0.3,0.7,0,2,1,2,0.058845
"587",83,1,0,0.3,0.3,0.7,0,2,1,2,0.055575
"587",84,0,1,0.3,0.3,0.7,1,2,1,2,0.028963
"587",85,1,0,0.3,0.3,0.7,0,2,1,2,0.051167
"587",86,1,0,0.3,0.3,0.7,0,2,1,2,0.048676
"587",87,1,0,0.3,0.3,0.7,0,2,1,2,0.046417
"587",88,0,0,0.3,0.3,0.7,1,2,1,2,0.023494
"587",89,0,1,0.3,0.3,0.7,1,2,1,2,0.023618
"587",90,0,1,0.3,0.3,0.7,1,2,1,2,0.02367
"587",91,1,0,0.3,0.3,0.7,0,2,1,2,0.041361
"587",92,0,1,0.3,0.3,0.7,1,2,1,2,0.022308
"587",93,0,1,0.3,0.3,0.7,1,2,1,2,0.022289
"587",94,0,1,0.3,0.3,0.7,1,2,1,2,0.022227
"587",95,0,0,0.3,0.3,0.7,1,2,1,2,0.022128
"587",96,0,0,0.3,0.3,0.7,1,2,1,1,0.073523
"587",97,0,1,0.3,0.3,0.7,1,2,1,1,0.06901
"587",98,0,0,0.3,0.3,0.7,1,2,1,1,0.064962
"587",99,1,0,0.3,0.3,0.7,0,2,1,2,0.036373
"587",100,1,0,0.3,0.3,0.7,0,2,1,2,0.035096
"587",101,1,1,0.3,0.3,0.7,0,3,3,2,0.40333
"587",102,1,0,0.3,0.3,0.7,0,3,3,2,0.30432
"587",103,0,1,0.3,0.3,0.7,0,3,3,2,0.17317
"587",104,0,0,0.3,0.3,0.7,0,3,3,2,0.17279
"587",105,1,0,0.3,0.3,0.7,0,3,3,2,0.16259
"587",106,0,0,0.3,0.3,0.7,0,3,3,2,0.13012
"587",107,0,1,0.3,0.3,0.7,0,3,3,2,0.12008
"587",108,1,0,0.3,0.3,0.7,0,3,3,2,0.10759
"587",109,0,0,0.3,0.3,0.7,0,3,3,2,0.097114
"587",110,1,0,0.3,0.3,0.7,0,3,3,2,0.088745
"587",111,0,1,0.3,0.3,0.7,0,3,3,2,0.081474
"587",112,0,0,0.3,0.3,0.7,0,3,3,2,0.076602
"587",113,0,0,0.3,0.3,0.7,0,3,3,2,0.072048
"587",114,0,1,0.3,0.3,0.7,0,3,3,2,0.067861
"587",115,0,1,0.3,0.3,0.7,0,3,3,2,0.064042
"587",116,0,1,0.3,0.3,0.7,1,3,3,1,0.40333
"587",117,0,0,0.3,0.3,0.7,0,3,3,1,0.30432
"587",118,0,0,0.3,0.3,0.7,0,3,3,1,0.23728
"587",119,0,0,0.3,0.3,0.7,0,3,3,1,0.19326
"587",120,0,0,0.3,0.3,0.7,0,3,3,1,0.16267
"587",121,0,0,0.3,0.3,0.7,0,3,3,1,0.14031
"587",122,0,0,0.3,0.3,0.7,0,3,3,1,0.12328
"587",123,1,0,0.3,0.3,0.7,0,3,3,2,0.05393
"587",124,0,0,0.3,0.3,0.7,0,3,3,2,0.056955
"587",125,1,1,0.3,0.3,0.7,0,3,3,2,0.048809
"587",126,1,0,0.3,0.3,0.7,0,3,3,2,0.047419
"587",127,1,1,0.3,0.3,0.7,0,3,3,2,0.045966
"587",128,1,0,0.3,0.3,0.7,0,3,3,2,0.044501
"587",129,0,0,0.3,0.3,0.7,0,3,3,2,0.043691
"587",130,1,0,0.3,0.3,0.7,0,3,3,2,0.04088
"587",131,1,0,0.3,0.3,0.7,0,3,3,2,0.039649
"587",132,1,1,0.3,0.3,0.7,0,3,3,2,0.03845
"587",133,0,0,0.3,0.3,0.7,0,3,3,2,0.036666
"587",134,0,1,0.3,0.3,0.7,0,3,3,2,0.035644
"587",135,1,0,0.3,0.3,0.7,1,3,3,1,0.049957
"587",136,1,1,0.3,0.3,0.7,1,3,3,1,0.060769
"587",137,1,1,0.3,0.3,0.7,1,3,3,1,0.066906
"587",138,0,0,0.3,0.3,0.7,0,3,3,1,0.0904
"587",139,1,0,0.3,0.3,0.7,0,3,3,2,0.034244
"587",140,1,1,0.3,0.3,0.7,0,3,3,2,0.033342
"587",141,1,0,0.3,0.3,0.7,0,3,3,2,0.032466
"587",142,1,0,0.3,0.3,0.7,0,3,3,2,0.031618
"587",143,0,0,0.3,0.3,0.7,0,3,3,2,0.029639
"587",144,0,0,0.3,0.3,0.7,0,3,3,1,0.083209
"587",145,1,1,0.3,0.3,0.7,1,3,3,1,0.054884
"587",146,0,0,0.3,0.3,0.7,0,3,3,1,0.072488
"587",147,0,0,0.3,0.3,0.7,0,3,3,1,0.067795
"587",148,0,0,0.3,0.3,0.7,0,3,3,1,0.063652
"587",149,0,0,0.3,0.3,0.7,0,3,3,2,0.028999
"587",150,1,0,0.3,0.3,0.7,0,3,3,2,0.028755
"1306",1,1,0,0.3,0.3,0.7,0,1,3,2,0.27667
"1306",2,1,0,0.3,0.3,0.7,0,1,3,2,0.23994
"1306",3,1,1,0.3,0.3,0.7,0,1,3,2,0.20291
"1306",4,1,0,0.3,0.3,0.7,0,1,3,2,0.17311
"1306",5,1,0,0.3,0.3,0.7,0,1,3,2,0.14993
"1306",6,1,0,0.3,0.3,0.7,0,1,3,2,0.13178
"1306",7,1,0,0.3,0.3,0.7,0,1,3,2,0.11732
"1306",8,1,1,0.3,0.3,0.7,0,1,3,2,0.1056
"1306",9,0,1,0.3,0.3,0.7,1,1,3,2,0.028865
"1306",10,1,0,0.3,0.3,0.7,0,1,3,2,0.092388
"1306",11,1,0,0.3,0.3,0.7,0,1,3,2,0.084946
"1306",12,0,0,0.3,0.3,0.7,1,1,3,2,0.024298
"1306",13,1,0,0.3,0.3,0.7,0,1,3,2,0.076121
"1306",14,1,0,0.3,0.3,0.7,0,1,3,2,0.070991
"1306",15,1,0,0.3,0.3,0.7,0,1,3,2,0.066488
"1306",16,1,0,0.3,0.3,0.7,0,1,3,2,0.062505
"1306",17,0,1,0.3,0.3,0.7,1,1,3,2,0.016706
"1306",18,1,0,0.3,0.3,0.7,0,1,3,2,0.05769
"1306",19,0,0,0.3,0.3,0.7,1,1,3,2,0.016602
"1306",20,0,1,0.3,0.3,0.7,0,1,3,1,0.27667
"1306",21,1,0,0.3,0.3,0.7,0,1,3,2,0.053494
"1306",22,0,0,0.3,0.3,0.7,1,1,3,2,0.016442
"1306",23,1,0,0.3,0.3,0.7,0,1,3,2,0.049812
"1306",24,1,0,0.3,0.3,0.7,0,1,3,2,0.047559
"1306",25,1,0,0.3,0.3,0.7,0,1,3,2,0.045495
"1306",26,1,0,0.3,0.3,0.7,0,1,3,2,0.043598
"1306",27,1,0,0.3,0.3,0.7,0,1,3,2,0.041848
"1306",28,1,0,0.3,0.3,0.7,0,1,3,2,0.040229
"1306",29,1,0,0.3,0.3,0.7,0,1,3,2,0.038729
"1306",30,1,1,0.3,0.3,0.7,0,1,3,2,0.037333
"1306",31,1,0,0.3,0.3,0.7,0,1,3,2,0.036033
"1306",32,0,0,0.3,0.3,0.7,1,1,3,2,0.0089779
"1306",33,0,1,0.3,0.3,0.7,1,1,3,2,0.0095681
"1306",34,1,0,0.3,0.3,0.7,0,1,3,2,0.033985
"1306",35,0,1,0.3,0.3,0.7,1,1,3,2,0.0095544
"1306",36,0,0,0.3,0.3,0.7,0,1,3,1,0.23994
"1306",37,1,0,0.3,0.3,0.7,0,1,3,2,0.0325
"1306",38,1,0,0.3,0.3,0.7,0,1,3,2,0.031516
"1306",39,1,1,0.3,0.3,0.7,0,1,3,2,0.030589
"1306",40,0,0,0.3,0.3,0.7,1,1,3,2,0.0085219
"1306",41,1,0,0.3,0.3,0.7,0,1,3,2,0.029384
"1306",42,1,0,0.3,0.3,0.7,0,1,3,2,0.028576
"1306",43,0,1,0.3,0.3,0.7,1,1,3,2,0.0080793
"1306",44,0,1,0.3,0.3,0.7,1,1,3,2,0.0084678
"1306",45,0,1,0.3,0.3,0.7,1,1,3,2,0.0088506
"1306",46,0,1,0.3,0.3,0.7,0,1,3,2,0.0092257
"1306",47,0,1,0.3,0.3,0.7,0,1,3,1,0.20291
"1306",48,0,1,0.3,0.3,0.7,0,1,3,1,0.17311
"1306",49,1,0,0.3,0.3,0.7,0,1,3,2,0.026577
"1306",50,1,0,0.3,0.3,0.7,0,1,3,2,0.025922
"1306",51,0,0,0.3,0.7,0.3,0,2,1,2,0.19124
"1306",52,0,1,0.3,0.7,0.3,0,2,1,1,0.19124
"1306",53,0,0,0.3,0.7,0.3,0,2,1,2,0.17821
"1306",54,0,0,0.3,0.7,0.3,0,2,1,2,0.16127
"1306",55,0,0,0.3,0.7,0.3,0,2,1,2,0.14476
"1306",56,1,0,0.3,0.7,0.3,0,2,1,1,0.41973
"1306",57,1,0,0.3,0.7,0.3,0,2,1,1,0.29564
"1306",58,0,1,0.3,0.7,0.3,1,2,1,1,0.05287
"1306",59,0,1,0.3,0.7,0.3,0,2,1,1,0.056322
"1306",60,0,0,0.3,0.7,0.3,1,2,1,1,0.058737
"1306",61,0,1,0.3,0.7,0.3,0,2,1,1,0.06017
"1306",62,0,0,0.3,0.7,0.3,0,2,1,2,0.13009
"1306",63,0,0,0.3,0.7,0.3,0,2,1,2,0.11748
"1306",64,0,1,0.3,0.7,0.3,0,2,1,1,0.060747
"1306",65,0,1,0.3,0.7,0.3,0,2,1,1,0.060626
"1306",66,1,0,0.3,0.7,0.3,0,2,1,2,0.2122
"1306",67,0,1,0.3,0.7,0.3,1,2,1,2,0.077657
"1306",68,0,1,0.3,0.7,0.3,1,2,1,2,0.073753
"1306",69,1,0,0.3,0.7,0.3,0,2,1,2,0.15128
"1306",70,0,0,0.3,0.7,0.3,1,2,1,2,0.055504
"1306",71,1,0,0.3,0.7,0.3,0,2,1,2,0.12449
"1306",72,0,0,0.3,0.7,0.3,1,2,1,2,0.044214
"1306",73,1,0,0.3,0.7,0.3,0,2,1,2,0.10602
"1306",74,0,1,0.3,0.7,0.3,1,2,1,2,0.036581
"1306",75,0,1,0.3,0.7,0.3,1,2,1,2,0.036083
"1306",76,0,1,0.3,0.7,0.3,1,2,1,2,0.035534
"1306",77,0,1,0.3,0.7,0.3,1,2,1,2,0.034948
"1306",78,1,0,0.3,0.7,0.3,0,2,1,1,0.16247
"1306",79,1,0,0.3,0.7,0.3,0,2,1,1,0.13976
"1306",80,1,0,0.3,0.7,0.3,0,2,1,1,0.12262
"1306",81,1,0,0.3,0.7,0.3,0,2,1,1,0.10923
"1306",82,1,0,0.3,0.7,0.3,0,2,1,1,0.098473
"1306",83,0,0,0.3,0.7,0.3,1,2,1,1,0.020526
"1306",84,0,1,0.3,0.7,0.3,1,2,1,1,0.021108
"1306",85,0,0,0.3,0.7,0.3,1,2,1,1,0.021624
"1306",86,0,0,0.3,0.7,0.3,1,2,1,2,0.034334
"1306",87,1,0,0.3,0.7,0.3,0,2,1,2,0.080518
"1306",88,0,0,0.3,0.7,0.3,0,2,1,2,0.029679
"1306",89,1,0,0.3,0.7,0.3,0,2,1,2,0.07237
"1306",90,0,0,0.3,0.7,0.3,1,2,1,2,0.026081
"1306",91,1,0,0.3,0.7,0.3,0,2,1,2,0.065771
"1306",92,0,1,0.3,0.7,0.3,0,2,1,2,0.023222
"1306",93,0,0,0.3,0.7,0.3,1,2,1,2,0.023038
"1306",94,0,1,0.3,0.7,0.3,1,2,1,2,0.022838
"1306",95,1,0,0.3,0.7,0.3,1,2,1,1,0.084206
"1306",96,0,0,0.3,0.7,0.3,1,2,1,1,0.019067
"1306",97,0,0,0.3,0.7,0.3,1,2,1,2,0.022625
"1306",98,1,0,0.3,0.7,0.3,1,2,1,1,0.076213
"1306",99,1,0,0.3,0.7,0.3,0,2,1,1,0.070816
"1306",100,1,0,0.3,0.7,0.3,0,2,1,1,0.066133
"1306",101,0,0,0.3,0.3,0.7,0,3,2,2,0.5
"1306",102,1,0,0.3,0.3,0.7,0,3,2,2,0.078822
"1306",103,1,0,0.3,0.3,0.7,0,3,2,2,0.085556
"1306",104,1,0,0.3,0.3,0.7,0,3,2,2,0.089163
"1306",105,1,1,0.3,0.3,0.7,0,3,2,2,0.090071
"1306",106,1,0,0.3,0.3,0.7,1,3,2,2,0.088972
"1306",107,1,0,0.3,0.3,0.7,1,3,2,2,0.086551
"1306",108,1,0,0.3,0.3,0.7,0,3,2,2,0.083358
"1306",109,1,0,0.3,0.3,0.7,0,3,2,2,0.079784
"1306",110,1,0,0.3,0.3,0.7,1,3,2,2,0.076088
"1306",111,1,0,0.3,0.3,0.7,1,3,2,2,0.072427
"1306",112,1,1,0.3,0.3,0.7,1,3,2,2,0.068896
"1306",113,1,1,0.3,0.3,0.7,1,3,2,2,0.065544
"1306",114,1,0,0.3,0.3,0.7,1,3,2,2,0.062394
"1306",115,1,0,0.3,0.3,0.7,1,3,2,2,0.05945
"1306",116,0,0,0.3,0.3,0.7,0,3,2,1,0.5
"1306",117,1,1,0.3,0.3,0.7,1,3,2,2,0.056708
"1306",118,1,0,0.3,0.3,0.7,1,3,2,2,0.054161
"1306",119,1,0,0.3,0.3,0.7,1,3,2,2,0.051795
"1306",120,1,1,0.3,0.3,0.7,1,3,2,2,0.049598
"1306",121,1,1,0.3,0.3,0.7,1,3,2,2,0.047555
"1306",122,1,1,0.3,0.3,0.7,1,3,2,2,0.045656
"1306",123,1,1,0.3,0.3,0.7,1,3,2,2,0.043886
"1306",124,1,0,0.3,0.3,0.7,1,3,2,2,0.042236
"1306",125,0,0,0.3,0.3,0.7,1,3,2,2,0.079885
"1306",126,1,0,0.3,0.3,0.7,1,3,2,2,0.036145
"1306",127,0,0,0.3,0.3,0.7,0,3,2,2,0.071395
"1306",128,1,1,0.3,0.3,0.7,0,3,2,1,0.078822
"1306",129,0,0,0.3,0.3,0.7,0,3,2,1,0.30898
"1306",130,1,0,0.3,0.3,0.7,0,3,2,2,0.031505
"1306",131,1,0,0.3,0.3,0.7,0,3,2,2,0.030735
"1306",132,1,0,0.3,0.3,0.7,1,3,2,2,0.029993
"1306",133,1,1,0.3,0.3,0.7,1,3,2,2,0.029278
"1306",134,1,1,0.3,0.3,0.7,1,3,2,2,0.02859
"1306",135,1,0,0.3,0.3,0.7,1,3,2,2,0.027927
"1306",136,1,1,0.3,0.3,0.7,1,3,2,2,0.027289
"1306",137,0,0,0.3,0.3,0.7,0,3,2,2,0.054429
"1306",138,0,0,0.3,0.3,0.7,0,3,2,2,0.05162
"1306",139,1,0,0.3,0.3,0.7,1,3,2,2,0.022722
"1306",140,1,0,0.3,0.3,0.7,1,3,2,2,0.022336
"1306",141,1,0,0.3,0.3,0.7,1,3,2,2,0.021958
"1306",142,0,0,0.3,0.3,0.7,0,3,2,2,0.045938
"1306",143,1,0,0.3,0.3,0.7,1,3,2,2,0.020126
"1306",144,1,1,0.3,0.3,0.7,1,3,2,2,0.019829
"1306",145,1,0,0.3,0.3,0.7,1,3,2,2,0.019537
"1306",146,1,0,0.3,0.3,0.7,1,3,2,2,0.01925
"1306",147,1,1,0.3,0.3,0.7,1,3,2,2,0.018969
"1306",148,1,1,0.3,0.3,0.7,1,3,2,2,0.018694
"1306",149,1,0,0.3,0.3,0.7,1,3,2,2,0.018424
"1306",150,1,0,0.3,0.3,0.7,1,3,2,2,0.01816
"1543",1,1,0,0.3,0.7,0.3,0,1,2,1,0.14378
"1543",2,0,0,0.3,0.7,0.3,0,1,2,1,0.43715
"1543",3,1,1,0.3,0.7,0.3,0,1,2,2,0.14378
"1543",4,1,0,0.3,0.7,0.3,0,1,2,2,0.13807
"1543",5,1,1,0.3,0.7,0.3,0,1,2,2,0.12963
"1543",6,1,1,0.3,0.7,0.3,0,1,2,2,0.12037
"1543",7,0,0,0.3,0.7,0.3,0,1,2,2,0.3035
"1543",8,1,0,0.3,0.7,0.3,1,1,2,2,0.066927
"1543",9,1,0,0.3,0.7,0.3,1,1,2,2,0.065667
"1543",10,1,1,0.3,0.7,0.3,1,1,2,2,0.064055
"1543",11,0,0,0.3,0.7,0.3,0,1,2,2,0.19246
"1543",12,1,1,0.3,0.7,0.3,0,1,2,1,0.062736
"1543",13,1,0,0.3,0.7,0.3,1,1,2,1,0.065061
"1543",14,0,0,0.3,0.7,0.3,0,1,2,1,0.26874
"1543",15,0,0,0.3,0.7,0.3,0,1,2,2,0.16139
"1543",16,0,0,0.3,0.7,0.3,0,1,2,2,0.13897
"1543",17,0,0,0.3,0.7,0.3,0,1,2,1,0.21181
"1543",18,1,0,0.3,0.7,0.3,1,1,2,1,0.027759
"1543",19,1,0,0.3,0.7,0.3,1,1,2,1,0.029046
"1543",20,0,0,0.3,0.7,0.3,0,1,2,1,0.16527
"1543",21,1,0,0.3,0.7,0.3,1,1,2,1,0.022294
"1543",22,1,0,0.3,0.7,0.3,1,1,2,1,0.023155
"1543",23,0,0,0.3,0.7,0.3,0,1,2,1,0.1356
"1543",24,1,1,0.3,0.7,0.3,1,1,2,1,0.018669
"1543",25,0,0,0.3,0.7,0.3,0,1,2,1,0.11722
"1543",26,1,1,0.3,0.7,0.3,1,1,2,1,0.015539
"1543",27,1,0,0.3,0.7,0.3,1,1,2,1,0.016033
"1543",28,1,1,0.3,0.7,0.3,1,1,2,1,0.016499
"1543",29,1,1,0.3,0.7,0.3,1,1,2,1,0.016936
"1543",30,1,1,0.3,0.7,0.3,1,1,2,1,0.017342
"1543",31,0,0,0.3,0.7,0.3,0,1,2,1,0.09669
"1543",32,1,1,0.3,0.7,0.3,1,1,2,1,0.014855
"1543",33,1,0,0.3,0.7,0.3,1,1,2,1,0.015173
"1543",34,1,0,0.3,0.7,0.3,1,1,2,1,0.015469
"1543",35,0,0,0.3,0.7,0.3,0,1,2,1,0.084273
"1543",36,1,1,0.3,0.7,0.3,1,1,2,1,0.013508
"1543",37,1,0,0.3,0.7,0.3,1,1,2,1,0.013747
"1543",38,1,0,0.3,0.7,0.3,1,1,2,1,0.013971
"1543",39,0,0,0.3,0.7,0.3,0,1,2,1,0.074605
"1543",40,1,0,0.3,0.7,0.3,1,1,2,1,0.012385
"1543",41,1,1,0.3,0.7,0.3,1,1,2,1,0.01257
"1543",42,1,0,0.3,0.7,0.3,1,1,2,1,0.012743
"1543",43,1,0,0.3,0.7,0.3,1,1,2,1,0.012904
"1543",44,1,1,0.3,0.7,0.3,1,1,2,1,0.013053
"1543",45,1,0,0.3,0.7,0.3,1,1,2,1,0.01319
"1543",46,0,0,0.3,0.7,0.3,0,1,2,1,0.064322
"1543",47,1,1,0.3,0.7,0.3,1,1,2,1,0.011864
"1543",48,0,0,0.3,0.7,0.3,0,1,2,1,0.059726
"1543",49,0,0,0.3,0.7,0.3,0,1,2,1,0.05636
"1543",50,0,0,0.3,0.7,0.3,0,1,2,1,0.053353
"1543",51,0,0,0.3,0.3,0.7,1,2,3,1,0.22333
"1543",52,0,0,0.3,0.3,0.7,1,2,3,1,0.20308
"1543",53,1,1,0.3,0.3,0.7,1,2,3,1,0.11319
"1543",54,1,0,0.3,0.3,0.7,1,2,3,1,0.11747
"1543",55,1,0,0.3,0.3,0.7,1,2,3,1,0.11632
"1543",56,1,0,0.3,0.3,0.7,1,2,3,1,0.11193
"1543",57,0,0,0.3,0.3,0.7,1,2,3,1,0.089421
"1543",58,1,0,0.3,0.3,0.7,1,2,3,1,0.092591
"1543",59,0,1,0.3,0.3,0.7,1,2,3,2,0.22333
"1543",60,1,0,0.3,0.3,0.7,1,2,3,2,0.1575
"1543",61,1,0,0.3,0.3,0.7,1,2,3,2,0.15501
"1543",62,1,0,0.3,0.3,0.7,1,2,3,2,0.14578
"1543",63,1,0,0.3,0.3,0.7,1,2,3,2,0.13433
"1543",64,1,0,0.3,0.3,0.7,1,2,3,2,0.12292
"1543",65,0,1,0.3,0.3,0.7,1,2,3,2,0.0656
"1543",66,0,1,0.3,0.3,0.7,0,2,3,2,0.06826
"1543",67,0,0,0.3,0.3,0.7,1,2,3,2,0.069425
"1543",68,0,0,0.3,0.3,0.7,0,2,3,1,0.075904
"1543",69,0,1,0.3,0.3,0.7,0,2,3,1,0.074542
"1543",70,0,0,0.3,0.3,0.7,0,2,3,2,0.069395
"1543",71,0,1,0.3,0.3,0.7,0,2,3,2,0.068484
"1543",72,0,1,0.3,0.3,0.7,0,2,3,1,0.072498
"1543",73,1,0,0.3,0.3,0.7,1,2,3,1,0.062802
"1543",74,0,0,0.3,0.3,0.7,0,2,3,1,0.063654
"1543",75,1,1,0.3,0.3,0.7,1,2,3,1,0.05581
"1543",76,1,1,0.3,0.3,0.7,1,2,3,1,0.054846
"1543",77,0,1,0.3,0.3,0.7,0,2,3,1,0.052109
"1543",78,1,0,0.3,0.3,0.7,1,2,3,1,0.049505
"1543",79,0,1,0.3,0.3,0.7,0,2,3,1,0.047263
"1543",80,0,1,0.3,0.3,0.7,0,2,3,1,0.046354
"1543",81,1,0,0.3,0.3,0.7,1,2,3,2,0.067559
"1543",82,0,0,0.3,0.3,0.7,0,2,3,2,0.060304
"1543",83,1,0,0.3,0.3,0.7,1,2,3,2,0.059756
"1543",84,0,1,0.3,0.3,0.7,0,2,3,2,0.053855
"1543",85,0,1,0.3,0.3,0.7,0,2,3,2,0.052862
"1543",86,1,0,0.3,0.3,0.7,1,2,3,2,0.049346
"1543",87,1,0,0.3,0.3,0.7,1,2,3,2,0.048415
"1543",88,1,0,0.3,0.3,0.7,1,2,3,2,0.047363
"1543",89,1,0,0.3,0.3,0.7,1,2,3,2,0.046231
"1543",90,0,0,0.3,0.3,0.7,0,2,3,2,0.038358
"1543",91,1,0,0.3,0.3,0.7,1,2,3,2,0.042507
"1543",92,1,0,0.3,0.3,0.7,1,2,3,2,0.041513
"1543",93,1,0,0.3,0.3,0.7,1,2,3,2,0.040502
"1543",94,1,0,0.3,0.3,0.7,1,2,3,2,0.039487
"1543",95,0,0,0.3,0.3,0.7,0,2,3,2,0.029296
"1543",96,1,0,0.3,0.3,0.7,1,2,3,2,0.036829
"1543",97,1,0,0.3,0.3,0.7,1,2,3,2,0.035956
"1543",98,0,1,0.3,0.3,0.7,0,2,3,2,0.026047
"1543",99,1,0,0.3,0.3,0.7,1,2,3,2,0.033755
"1543",100,1,0,0.3,0.3,0.7,0,2,3,2,0.032999
"1543",101,0,0,0.3,0.3,0.7,0,3,1,1,0.14378
"1543",102,0,0,0.3,0.3,0.7,1,3,1,1,0.13807
